,fl_date,mkt_carrier,mkt_carrier_fl_num,origin,dest,predicted_delay
11184,2020-01-01,DL,1779,DEN,MSP,3.7321743768945344
11185,2020-01-01,UA,3534,DEN,MSP,-5.637853770692106
11186,2020-01-01,WN,4975,DEN,MSP,5.69222026666685
11187,2020-01-01,WN,6446,DEN,MSP,1.83665439545475
11188,2020-01-01,WN,6571,DEN,MSP,6.075441654391746
11189,2020-01-01,F9,460,DEN,MSP,0.45758260892311886
11190,2020-01-01,F9,458,DEN,MSP,-4.219276821056718
11191,2020-01-01,DL,2245,DEN,MSP,1.2203411416107466
11192,2020-01-01,DL,3120,DEN,MSP,0.270564180379605
11193,2020-01-01,UA,669,DEN,MSP,10.60557756589812
11194,2020-01-01,UA,573,DEN,MSP,4.6861709664696845
11195,2020-01-01,NK,250,MCO,MSP,6.873363868988192
11196,2020-01-01,DL,939,MCO,MSP,4.500154283463781
11197,2020-01-01,DL,956,MCO,MSP,7.472074241592037
11198,2020-01-01,DL,1261,MCO,MSP,3.609148671697336
11199,2020-01-01,DL,1714,MCO,MSP,6.462853772415192
11200,2020-01-01,F9,1135,MCO,MSP,-1.5213663417464898
11616,2020-01-01,WN,6116,PHX,SFO,9.281987747824829
11617,2020-01-01,WN,6189,PHX,SFO,16.593796078693906
11618,2020-01-01,WN,6461,PHX,SFO,11.404806917848418
11619,2020-01-01,AA,686,PHX,SFO,14.054607356352403
11620,2020-01-01,AA,1880,PHX,SFO,46.527600742822735
11621,2020-01-01,UA,5437,PHX,SFO,-2.709614034607676
11622,2020-01-01,UA,2236,PHX,SFO,19.552789114266133
11623,2020-01-01,UA,1810,PHX,SFO,14.093208181737696
11624,2020-01-01,AA,1844,PHX,SFO,55.91774083578728
11625,2020-01-01,UA,1485,PHX,SFO,19.470809585814028
11655,2020-01-01,AS,2958,SEA,SFO,1.9235546162292547
11656,2020-01-01,UA,2398,SEA,SFO,0.7572497511562891
11657,2020-01-01,UA,2074,SEA,SFO,-3.0683336433158828
11658,2020-01-01,DL,1090,SEA,SFO,6.318925061578067
11659,2020-01-01,DL,2002,SEA,SFO,2.5465310961370657
11660,2020-01-01,AS,321,SEA,SFO,2.0950063713689895
11661,2020-01-01,AS,864,SEA,SFO,2.8332118921553926
11662,2020-01-01,AS,1092,SEA,SFO,-3.000054357383439
11663,2020-01-01,AS,1328,SEA,SFO,4.015154557372803
11664,2020-01-01,AS,1744,SEA,SFO,5.104503192045481
11665,2020-01-01,AS,1750,SEA,SFO,2.322809201982677
11666,2020-01-01,AS,1754,SEA,SFO,0.27058784325695323
11667,2020-01-01,AS,1756,SEA,SFO,-0.6147722823947913
11668,2020-01-01,AS,1768,SEA,SFO,4.01743210913495
11669,2020-01-01,AS,1790,SEA,SFO,3.1330680927777235
11670,2020-01-01,AS,1794,SEA,SFO,3.7645649882139973
11671,2020-01-01,DL,2490,SEA,SFO,3.7231579101985064
11672,2020-01-01,DL,2621,SEA,SFO,-0.8266408571242961
11673,2020-01-01,UA,816,SEA,SFO,0.8640409679804008
11674,2020-01-01,UA,714,SEA,SFO,-1.0019851811718081
11675,2020-01-01,UA,528,SEA,SFO,3.6795484737808186
11676,2020-01-01,UA,214,SEA,SFO,-2.7956602116391998
11712,2020-01-01,AA,709,ORD,SFO,4.7971146593568195
11713,2020-01-01,UA,1891,ORD,SFO,5.975830517429174
11714,2020-01-01,UA,1742,ORD,SFO,5.088123594865754
11716,2020-01-01,AA,2798,ORD,SFO,1.00522870314835
11717,2020-01-01,AS,1213,ORD,SFO,1.9381385860884217
11718,2020-01-01,AA,2634,ORD,SFO,4.43794815150311
11719,2020-01-01,AA,2639,ORD,SFO,2.614368123284202
11720,2020-01-01,UA,810,ORD,SFO,2.2834758268906414
11721,2020-01-01,UA,769,ORD,SFO,5.567450765967186
11722,2020-01-01,UA,761,ORD,SFO,4.4617830801180896
11723,2020-01-01,UA,741,ORD,SFO,5.494717402907661
11724,2020-01-01,UA,499,ORD,SFO,4.439223470486872
11725,2020-01-01,UA,422,ORD,SFO,1.119300175619124
11726,2020-01-01,UA,248,ORD,SFO,1.3004343697008418
11727,2020-01-01,UA,241,ORD,SFO,1.8072916786500637
11728,2020-01-01,UA,222,ORD,SFO,2.750250907121242
11744,2020-01-01,AA,129,CLT,SFO,3.6324254671518617
11745,2020-01-01,AA,2061,CLT,SFO,2.874012341970938
11746,2020-01-01,AA,1659,CLT,SFO,0.9807051583824594
11747,2020-01-01,AA,1783,CLT,SFO,-0.766379592695992
11748,2020-01-01,UA,2264,IAH,SFO,1.1455615254884526
11749,2020-01-01,UA,1998,IAH,SFO,4.803135257494701
11750,2020-01-01,UA,1973,IAH,SFO,2.1634873770496115
11751,2020-01-01,UA,1844,IAH,SFO,0.8918923262452981
11752,2020-01-01,UA,1815,IAH,SFO,1.8106177477277507
11753,2020-01-01,UA,1784,IAH,SFO,1.4616532262860655
11754,2020-01-01,UA,1700,IAH,SFO,0.8669942231383959
11755,2020-01-01,UA,1561,IAH,SFO,4.876642201939146
11756,2020-01-01,UA,404,IAH,SFO,0.7364050222251498
11757,2020-01-01,UA,385,IAH,SFO,5.479654736297871
11768,2020-01-01,UA,1900,ATL,SFO,0.7221264123299486
11769,2020-01-01,DL,856,ATL,SFO,7.02465467485417
11770,2020-01-01,DL,1053,ATL,SFO,-1.8757458358806642
11771,2020-01-01,DL,1302,ATL,SFO,7.33243776646063
11772,2020-01-01,DL,2049,ATL,SFO,0.7560417127942537
11773,2020-01-01,DL,2168,ATL,SFO,1.595652495987491
11774,2020-01-01,F9,1515,ATL,SFO,-0.033541945757527204
11775,2020-01-01,DL,2697,ATL,SFO,1.8402424389746108
11776,2020-01-01,UA,912,ATL,SFO,1.6855592640485526
11778,2020-01-01,DL,745,DTW,SFO,0.56968170629879
11779,2020-01-01,DL,1357,DTW,SFO,3.7728664500879763
11780,2020-01-01,DL,1750,DTW,SFO,1.4911143466397567
11781,2020-01-01,UA,520,DTW,SFO,0.5163024269937132
11848,2020-01-01,AS,2601,LAX,SFO,13.026951199736883
11849,2020-01-01,AA,2861,LAX,SFO,8.706701197801634
11850,2020-01-01,AA,2891,LAX,SFO,1.5186336430170497
11851,2020-01-01,AA,892,LAX,SFO,25.11218275354032
11852,2020-01-01,AA,1900,LAX,SFO,12.716801775161617
11853,2020-01-01,UA,2201,LAX,SFO,24.904900274680877
11854,2020-01-01,UA,1738,LAX,SFO,8.669968848881203
11855,2020-01-01,AA,1095,LAX,SFO,25.038397553299195
11856,2020-01-01,DL,1050,LAX,SFO,10.802428524686313
11857,2020-01-01,WN,1898,LAX,SFO,25.161061910843745
11858,2020-01-01,WN,3413,LAX,SFO,13.451147603834078
11859,2020-01-01,WN,3560,LAX,SFO,22.699940576718223
11860,2020-01-01,WN,3974,LAX,SFO,2.0038578063754806
11861,2020-01-01,WN,4968,LAX,SFO,26.111337694776932
11862,2020-01-01,WN,5846,LAX,SFO,106.64210245937119
11863,2020-01-01,WN,6105,LAX,SFO,10.17584581042467
11864,2020-01-01,WN,6106,LAX,SFO,13.432926635610984
11865,2020-01-01,AA,6028,LAX,SFO,13.626984208612235
11866,2020-01-01,AA,6033,LAX,SFO,11.076946000026568
11867,2020-01-01,AA,6085,LAX,SFO,114.50307340898443
11868,2020-01-01,AS,945,LAX,SFO,25.093979857445262
11869,2020-01-01,AS,1899,LAX,SFO,22.604467240127622
11870,2020-01-01,AS,1925,LAX,SFO,2.0352131327712386
11871,2020-01-01,AS,1927,LAX,SFO,10.060234465886857
11872,2020-01-01,AS,1929,LAX,SFO,10.706448284106832
11873,2020-01-01,AS,1933,LAX,SFO,11.336318308208538
11874,2020-01-01,AS,1935,LAX,SFO,8.824157239657943
11875,2020-01-01,AS,1943,LAX,SFO,26.145452733378328
11876,2020-01-01,AS,1949,LAX,SFO,11.560404707919938
11877,2020-01-01,AA,497,LAX,SFO,10.270532406696562
11878,2020-01-01,DL,2600,LAX,SFO,9.203660166390344
11879,2020-01-01,DL,2757,LAX,SFO,12.320653171745413
11880,2020-01-01,DL,2803,LAX,SFO,11.528727271793974
11881,2020-01-01,UA,708,LAX,SFO,11.519573578330617
11882,2020-01-01,UA,632,LAX,SFO,13.029800883896021
11883,2020-01-01,UA,447,LAX,SFO,10.091077271260508
11884,2020-01-01,UA,420,LAX,SFO,13.74179526670619
11885,2020-01-01,UA,283,LAX,SFO,26.05009511792025
11924,2020-01-01,UA,5523,MSP,SFO,-1.023901551274121
11925,2020-01-01,UA,5620,MSP,SFO,-4.076643176758491
11926,2020-01-01,DL,709,MSP,SFO,6.470172839382228
11927,2020-01-01,DL,1162,MSP,SFO,4.773872093887374
11928,2020-01-01,DL,1593,MSP,SFO,5.0848247210224775
11929,2020-01-01,DL,2746,MSP,SFO,0.0214013545032679
11930,2020-01-01,UA,2356,LAS,SFO,5.01462688649381
11931,2020-01-01,UA,2133,LAS,SFO,1.8964686975605627
11932,2020-01-01,UA,1800,LAS,SFO,1.8572068186584263
11933,2020-01-01,WN,4905,LAS,SFO,3.026149638799998
11934,2020-01-01,WN,4933,LAS,SFO,4.431009939652581
11935,2020-01-01,WN,5003,LAS,SFO,1.6228402709223995
11936,2020-01-01,WN,5106,LAS,SFO,4.112920470820014
11937,2020-01-01,F9,2079,LAS,SFO,-1.320674068787107
11938,2020-01-01,F9,2147,LAS,SFO,-1.5205258434061535
11939,2020-01-01,AS,897,LAS,SFO,0.6794197486022996
11940,2020-01-01,AS,1891,LAS,SFO,3.7524933611363265
11941,2020-01-01,AS,1903,LAS,SFO,0.7195921347955236
11942,2020-01-01,AS,1907,LAS,SFO,3.1591000644698597
11943,2020-01-01,AS,1909,LAS,SFO,1.737950201297929
11944,2020-01-01,AS,1911,LAS,SFO,4.59450355349488
11945,2020-01-01,AS,1915,LAS,SFO,1.49570129392364
11946,2020-01-01,AS,1917,LAS,SFO,-0.25804142647654504
11947,2020-01-01,UA,834,LAS,SFO,1.1251309373734009
11948,2020-01-01,UA,728,LAS,SFO,0.42917760466946947
11949,2020-01-01,UA,361,LAS,SFO,0.8466128889332676
11950,2020-01-01,UA,306,LAS,SFO,0.7593265515630115
11956,2020-01-01,UA,2080,EWR,SFO,3.846830761609062
11957,2020-01-01,UA,2006,EWR,SFO,0.43541194306804454
11958,2020-01-01,UA,1978,EWR,SFO,2.603528963153828
11959,2020-01-01,UA,1885,EWR,SFO,1.2483203634079674
11960,2020-01-01,UA,1848,EWR,SFO,1.945944173428038
11961,2020-01-01,UA,1584,EWR,SFO,0.7648902407560196
11962,2020-01-01,UA,1526,EWR,SFO,8.687244944586615
11963,2020-01-01,AS,345,EWR,SFO,-0.5850284050379028
11964,2020-01-01,AS,363,EWR,SFO,2.463884355994074
11965,2020-01-01,AS,375,EWR,SFO,0.4765543012089498
11966,2020-01-01,UA,1483,EWR,SFO,2.0829552644526648
11967,2020-01-01,UA,1257,EWR,SFO,5.476579807104668
11968,2020-01-01,UA,840,EWR,SFO,5.033884011363861
11969,2020-01-01,UA,756,EWR,SFO,9.19012483480808
11970,2020-01-01,UA,748,EWR,SFO,0.7307170123515189
11971,2020-01-01,UA,583,EWR,SFO,1.2619346810295193
11972,2020-01-01,UA,497,EWR,SFO,4.047864398391534
11973,2020-01-01,UA,2114,DEN,SFO,1.2054481977345994
11974,2020-01-01,UA,1683,DEN,SFO,3.3008372454013424
11975,2020-01-01,WN,1797,DEN,SFO,7.833624081869067
11976,2020-01-01,WN,5345,DEN,SFO,2.9581055869342596
11977,2020-01-01,WN,5975,DEN,SFO,0.9545549780532646
11978,2020-01-01,WN,6115,DEN,SFO,1.8242161102084722
11979,2020-01-01,WN,6204,DEN,SFO,0.34606220512367203
11980,2020-01-01,F9,665,DEN,SFO,-0.18993079958029122
11981,2020-01-01,F9,663,DEN,SFO,-1.3159905859841121
11982,2020-01-01,UA,1478,DEN,SFO,2.403407480308819
11983,2020-01-01,UA,1200,DEN,SFO,10.08692814630582
11984,2020-01-01,UA,737,DEN,SFO,0.9121215002483793
11985,2020-01-01,UA,735,DEN,SFO,0.9463293444477849
11986,2020-01-01,UA,324,DEN,SFO,-0.23425914183964688
11987,2020-01-01,UA,268,DEN,SFO,3.9399550707210587
11988,2020-01-01,UA,257,DEN,SFO,1.814720547507994
11989,2020-01-01,UA,243,DEN,SFO,5.038267701708222
11990,2020-01-01,AS,1305,MCO,SFO,4.736296889999122
11991,2020-01-01,UA,759,MCO,SFO,4.254393592008908
11992,2020-01-01,UA,470,MCO,SFO,5.204636416529811
11993,2020-01-01,UA,380,MCO,SFO,4.655513263004891
